Diagnosed Diabetes Est. Percent,Unemployment Rate,Household Median Income,Perc_Adults_LessThanHS,Perc_Adults_HSOnly,Perc_Adults_AssociateSomeCollege,Perc_Adults_BAorHigher,Obesity_Prev_Percent,Leisure_Time_Physical_Inactivity_Perc,Median_Age
9.8,4.9,56449,19.424,29.738,32.475,18.362,33.6,21.1,38.6
12.2,4.2,36616,13.067,30.895,29.448,26.59,28.2,28.6,48.1
9,5.8,40753,28.603,33.857,28.634,8.905,29.6,27.7,36.2
9.9,5.8,51993,9.69,27.326,39.745,23.239,29.3,25.8,30
9.2,4.7,53170,16.576,25.324,31.174,26.926,27.2,21.8,33.1
11.7,3.7,57634,10.07,31.885,29.275,28.77,30.6,28.5,48
12.5,3.1,60306,6.739,23.261,33.478,36.522,27.6,28.3,41.5
10.9,5.2,47636,17.712,34.931,29.676,17.681,28.3,27.9,46.1
13.2,6.3,45455,12.537,35.583,33.115,18.765,35.1,32.8,37.7
10.2,5.1,74510,13.301,26.208,31.768,28.724,30.9,23.3,35.4
8.1,4,42279,14.364,19.626,26.233,39.777,28.7,20.5,25
10.7,4.6,43055,13.637,23.131,27.244,35.988,29.3,30.5,41.9
11.4,4.2,43376,22.522,26.609,27.913,22.957,26.8,26,44
10.8,7.7,27703,29.611,30.275,25.557,14.557,28.1,26.2,32.8
11.2,5.2,43770,14.864,36.618,29.993,18.525,29.5,28.6,39.8
12.2,4.7,48533,19.581,39.262,26.359,14.798,31.1,29.5,43.4
11.3,4.3,55919,13.87,31.369,31.758,23.003,29.5,27.9,43.4
10.5,5.2,49598,20.861,36.145,28.291,14.703,26.6,29.1,35.4
11.7,4.8,52916,19.459,33.492,31.633,15.415,30.2,25,37.8
10.8,4.4,45727,12.032,40.692,32.562,14.714,28,29.2,43.4
8.8,8.3,36587,34.449,24.992,23.785,16.774,30.7,25.8,31
12.2,6.1,41937,18.807,38.139,28.063,14.991,34.2,27.8,38.1
11.7,3.3,62573,7.761,28.051,37.759,26.429,30.2,27.9,41
14.5,7.6,40597,14.102,45.015,26.439,14.445,32.8,28.7,43.5
10.4,4,45229,29.541,31.795,25.542,13.122,28.5,25.4,33.9
9.4,5.8,80279,16.207,29.195,33.463,21.135,27.3,30.8,36.1
11.7,5.8,39407,20.441,33.745,28.455,17.358,30.8,33.5,37.8
9.2,3.6,39140,14.735,40.558,29.155,15.552,28,27,32.1
11.6,4.6,49171,10.708,41.871,31.096,16.325,28.7,28.2,45.5
11.1,5.1,39900,29.973,31.87,28.672,9.485,27.1,25,34.3
12.7,4.3,41529,14.652,34.845,30.017,20.487,27.3,30.6,49.7
12,6.1,42258,17.439,40.135,28.218,14.208,28.4,27.8,47.1
8.4,4.6,90382,6.432,15.335,28.022,50.211,26.2,19.5,35.7
11.4,4.1,37389,22.964,28.165,31.845,17.026,27.6,25.8,36.7
11.6,4.4,48161,18.171,37.482,25.96,18.388,27.9,25.3,43.4
8.6,4.5,76296,8.473,25.59,31.423,34.514,27.5,20.3,42.5
12.3,4.8,40052,20.075,36.61,26.31,17.005,29.3,28.7,43.6
9.1,3,39622,38.558,27.583,22.369,11.49,29.6,27.8,40.9
10.7,3.9,59243,13.878,29.711,34.812,21.6,30.2,27,39.4
10.1,6,50122,12.439,28.179,44.234,15.147,31.3,27.2,30.5
12.5,6.1,34605,27.757,30.331,25.735,16.176,27.6,28.1,50.7
9.5,4,57408,27.214,30.96,28.951,12.875,30.8,25.5,34.1
10.2,3.8,46556,26.316,34.33,28.309,11.045,28.3,26.8,38.6
10.4,4.7,35136,27.718,33.403,26.806,12.073,27.8,26.3,38.4
11,4.2,36663,35.116,34.917,22.31,7.657,28.8,26.6,39
8.5,2.9,48470,27.302,29.566,31.296,11.836,32,24.5,30.8
8.7,5.4,54429,21.976,22.534,25.807,29.683,28.7,25.4,32.9
9.5,4.9,41073,25.857,36.333,25.183,12.626,30.2,27.4,33.1
9.2,3.6,43944,28.199,31.138,26.456,14.207,30.1,25.1,31.4
12.7,6,41266,13.715,35.803,31.92,18.562,29.1,29.7,43.7
9,4.4,80841,7.959,18.956,30.918,42.168,22.3,20.3,33.8
12,3.8,46915,20.098,38.399,26.884,14.619,30.7,29.9,41.9
10.3,6.3,38239,21.486,31.246,32.965,14.303,27.3,27.4,43.6
9.6,3.8,38275,33.354,31.434,24.699,10.513,31,27.5,35.6
11.7,4.8,38777,12.652,33.913,36.913,16.522,28.6,27.1,43.8
10.7,5.6,34777,32.894,33.147,25.077,8.883,27.7,26.7,37.6
11.8,4.8,37789,17.206,33.804,34.412,14.578,31.1,29.8,42.4
8.7,3.4,53474,24.939,28.989,30.918,15.155,31.8,31.8,30.9
12.7,4.3,36539,24.931,28.926,22.176,23.967,29.1,26.5,52.1
10.7,4.9,69448,15.404,28.527,34.121,21.947,32.6,26.1,35.5
9.7,6.4,42048,23.549,24.336,30.43,21.685,27.1,22.6,31.4
8.5,4.3,43787,16.059,24.182,31.563,28.196,26.7,22.8,30.5
12.5,5.5,38559,24.324,36.355,27.458,11.863,30.6,32.3,39.5
10.7,5.3,46347,16.951,34.745,32.674,15.631,29.2,28.5,41.1
12,3.4,53776,18.323,37.174,27.411,17.093,27,24.9,47.4
12.4,4.5,46247,17.188,32.057,32.315,18.439,27.8,25.4,43.6
11.8,7.1,40536,26.816,28.397,28.397,16.391,28.1,24.7,38.1
11.9,4.2,36056,19.182,33.962,30.818,16.038,27.4,28.2,47.3
8.5,4.5,90972,10.849,17.461,27.049,44.641,24.6,21.6,35.3
11.8,5.1,44202,14.467,30.601,35.947,18.986,28.6,32.6,43.2
12.1,5.6,45681,18.928,33.979,35.581,11.512,31.1,30.3,40.9
8.8,3.6,39193,37.161,34.315,21.247,7.277,28.2,23.9,31.5
9.1,3.3,51910,39.625,28.846,21.057,10.473,32.8,28.9,28.9
10.2,5.6,64155,12.431,24.821,33.819,28.928,29.7,23.9,37.4
8.8,3.7,44210,42.953,26.934,21.33,8.783,27.6,26.4,39.6
13,3.5,58787,10.731,27.95,27.171,34.148,25.6,25.7,50.2
10.4,2.7,71360,24.848,23.143,26.797,25.213,27.5,24.5,41.3
12.2,4.1,55264,11.24,37.557,35.21,15.992,29.4,27.4,45.6
11.9,3.9,45491,27.451,33.897,24.908,13.745,29.7,29.6,37.9
11.4,4,47828,19.666,32.329,34.424,13.581,30.3,26.5,37.7
10.8,4.8,51808,12.442,30.862,36.504,20.191,29.1,27.1,40.1
10.7,4.8,45594,16.284,28.52,34.486,20.71,34.9,29.8,35.3
12.1,4.8,50891,22.236,35.055,29.538,13.171,30.1,30.8,39.2
10.9,4.3,67683,11.822,29.884,31.747,26.547,32.3,25.2,36.6
10.6,9.4,40152,24.577,33.845,25.82,15.758,30.5,27.7,32.4
13,6.3,30971,27.882,27.496,32.079,12.542,29.8,29.2,44.5
11.8,4.6,45718,17.828,33.796,26.894,21.482,30,26.7,48
9.7,2.5,57832,26.028,29.097,24.088,20.787,29.3,28.7,37.2
11.7,4.9,35521,24.373,32.867,29.283,13.477,30.1,26.1,42.4
10.2,6.3,60692,13.107,38.012,32.8,16.081,30.5,31.4,38.6
9.4,5,56415,19.839,23.287,26.797,30.076,27.4,23.5,32.6
12.6,5.5,47181,17.199,34.199,30.917,17.685,33.8,32.7,36.9
9.8,2.5,70121,17.911,36.89,25.108,20.091,27.7,26.2,39.5
10.9,3.9,34653,31.535,32.484,22.505,13.475,28.3,27.9,39.9
8.6,4.3,64864,11.06,21.938,30.683,36.318,25.8,18.1,30.6
9.9,2.4,74856,21.329,26.09,29.372,23.209,27.6,27,34
11.2,5.6,43425,17.063,33.765,31.685,17.487,31.7,34.8,43.2
10.3,8.8,35928,36.724,23.256,22.602,17.417,33.5,25.2,28.6
11.4,5.3,47338,19.66,33.528,30.767,16.044,28.8,30.2,42.3
9.2,3.9,46856,21.832,28.619,34.839,14.709,30.4,28.8,32.6
12.1,4.9,57346,11.76,29.916,32.557,25.767,27,29.7,46.8
11.7,4.7,46582,17.558,36.751,28.631,17.06,32.4,30.8,39.2
11.4,5,34587,17.604,36.951,30.938,14.507,28.4,28.7,43.9
10.4,4.4,51863,20.563,33.155,33.657,12.624,34.7,25.2,37
11,6.3,35252,47.813,25.328,19.379,7.48,28,26.2,38.1
11.1,5.9,51827,17.26,34.263,31.149,17.328,29.6,26,37.8
11.1,4.4,53936,15.108,30.47,39.137,15.285,29.9,31.8,37.2
10.9,3.7,67249,8.341,37.998,37.998,15.663,28.5,25.7,47
9.8,3.7,46975,21.13,41.933,26.159,10.778,28.6,24.1,40.5
11.7,3.9,53143,15.933,33.776,33.041,17.25,33.6,29.2,39.6
12.8,8.2,44909,13.243,46.453,29.679,10.626,29.7,26,40.5
12.6,3.6,46688,19.381,17.259,24.943,38.417,26.8,28,54.7
12.4,8.3,46198,16.734,33.119,31.375,18.772,34.3,32.5,35.9
10.9,6.1,33784,25.137,34.27,29.536,11.057,28.4,24.1,37.7
9.5,5.2,40056,26.585,36.156,26.546,10.712,29.3,25.9,34.2
10.6,5,59809,16.183,33.009,33.063,17.745,30.5,23.7,36.4
10,5.5,40931,22.748,39.645,26.648,10.959,29.4,25.7,39.7
9.5,3.7,47608,23.489,37.484,26.768,12.259,31.3,27.7,37.7
9.4,5.1,62363,15.468,32.888,32.195,19.45,29,27.6,35.6
9.5,4,83805,7.038,24.151,29.477,39.333,26.6,22.8,43.3
10.3,3,38718,42.407,28.367,17.765,11.461,27.2,24.3,31.8
12,3.3,45123,21.687,29.719,24.699,23.896,27.5,27.6,45.8
13,4.4,50461,13.442,27.856,32.5,26.202,28.5,28.2,47.8
12.1,3.9,40118,16.922,33.96,32.138,16.98,28.6,27.8,52.8
11,4,59142,19.431,37.441,19.905,23.223,27.8,25.5,48.6
11.3,7.3,40612,32.788,27.992,26.004,13.216,27.5,25.6,43.6
9,5.5,44106,22.577,21.694,30.46,25.269,28.4,24.2,28.1
11.6,4.3,37586,19.888,33.466,28.315,18.331,28.2,26.1,40.6
12,6.1,41887,15.496,33.77,34.041,16.693,33.2,32,40.5
11,5.8,37846,25.828,31.012,25.711,17.449,32.2,26.1,36.2
10.4,5.6,52637,11.361,26.275,41.821,20.544,30.2,27.3,41.1
8.7,3.1,39926,36.288,35.493,13.587,14.632,27.4,23.5,32.4
11.7,3.9,48975,17.002,41.705,25.106,16.187,29.6,30.7,45.1
11.2,4,51768,17.74,36.952,28.276,17.031,32,29.9,40.1
14,5.3,44891,15.467,37.973,29.833,16.727,30.2,33,45.6
11,7.2,48592,23.814,39.082,27.066,10.038,27.8,29.3,36.5
11.5,5.8,39382,21.147,33.748,30.176,14.929,34.2,32.5,38.6
9.8,3.4,54180,19.86,33.582,28.847,17.712,27.6,27.3,35.2
11.3,3.6,51953,20.84,35.235,32.84,11.085,27.9,29.5,42
13.4,5.2,48135,13.536,26.757,33.091,26.616,27.6,27.8,55.6
12.3,5.1,64179,25.373,31.343,40.299,2.985,29.5,24.2,43
9.2,3.9,48587,14.858,25.506,31.658,27.979,30,26.7,30.6
10.9,4.4,39869,22.091,33.109,27.559,17.241,29.1,27.6,38.1
11.6,4.2,40125,22.524,32.12,29.288,16.069,28.8,30.7,42.9
9.4,5,46662,16.165,28.467,33.148,22.221,30.6,25.9,32.9
11.9,2,67249,18.565,34.599,30.591,16.245,31.7,29.6,42.5
9.6,4.9,42429,22.441,36.925,28.38,12.254,29.2,26.2,34.2
13,6.5,34919,19.747,39.533,28.023,12.697,29.7,29,48.5
9,3.4,58760,22.695,30.612,27.414,19.28,28.9,30,32.6
12.7,4.6,44818,10.874,33.721,31.752,23.653,27.2,26.3,50.1
11.9,7.9,46324,22.274,33.428,29.05,15.247,31.3,24.9,37.4
9.7,11,35654,41.335,20.997,25.982,11.686,30.1,25.7,30
12,4.9,51304,17.509,31.671,31.388,19.431,32.3,24.4,37.9
13.8,4.6,34839,21.114,36.01,27.785,15.091,28.3,27.2,44.7
8.9,2.9,68729,16.552,24.49,32.73,26.228,30.9,26.6,32.5
11.4,6.2,42302,19.705,36.731,27.897,15.667,30,25.5,41.3
11.9,4.3,43540,16.873,27.094,33.263,22.77,26.9,27.7,45.2
9.1,4.2,41262,25.211,33.886,29.808,11.095,29.5,25.5,34.8
12,4,46237,17.851,35.584,31.799,14.765,26.6,29.4,43.5
10.1,4.4,72506,13.226,24.086,29.727,32.962,25.9,26.4,36.3
9.5,3.5,52344,36.075,25.195,25.234,13.496,31.4,24.7,31
12.1,7.8,38255,13.139,37.856,32.526,16.478,31.7,29.7,43.5
12.6,4.2,37464,11.598,34.795,36.209,17.397,26.8,27.7,38.3
14.4,5.3,38099,18.763,28.078,27.916,25.243,35.2,28,30
10.3,5.2,44111,23.23,30.217,30.821,15.732,27.7,27,37.8
11.4,8.3,41388,13.335,49.855,29.319,7.491,30.2,28,40.7
11,4.3,40969,19.875,33.725,33.745,12.654,30.4,29.3,38.2
10.8,5.1,53562,18.698,28.361,32.489,20.452,33.1,24.8,35
9.1,3,61194,24.069,30.126,29.43,16.375,29.2,31.5,31.6
9.9,3.6,54212,15.185,25.419,33.473,25.923,28.9,25.1,33.5
11.4,8,53611,10.811,39.268,34.747,15.174,32.6,31.5,38.5
11.5,5.2,43589,17.317,35.42,31.419,15.844,29.3,32.8,40.9
11.4,4.9,47780,15.732,32.212,37.862,14.194,32,27.1,38.1
10.5,4.6,67735,10.735,27.547,34.693,27.025,31.6,29.4,39.6
9.9,3,48344,31.391,30.991,21.599,16.02,30,26,32.1
10.2,4.2,45414,31.18,34.4,24.825,9.594,31.4,25.5,36.3
11,6.4,43014,19.464,38.54,30.031,11.965,32.3,27.2,43.2
9.9,4,41563,23.553,28.866,33.012,14.569,33.3,28.9,33.1
10.7,11.7,32742,43.207,18.723,13.048,25.021,26.5,27.4,41
13.6,4.9,47354,18.132,41.014,31.402,9.452,30.9,27.4,46.8
8.5,3.5,65795,8.912,22.198,38.463,30.426,25.8,28.4,35.4
9,3.2,67308,28.498,35.666,24.36,11.476,28.7,24,37.3
12.5,6.2,36744,19.654,26.218,30.971,23.157,28.6,27.4,53.8
12.8,7.8,36352,19.558,38.814,28.214,13.414,34.7,33.9,45.5
8.5,4,40092,39.012,26.407,23.391,11.191,28.9,24,35
11.9,4.3,45366,20.225,36.55,32.429,10.796,28.2,26,43.1
10.8,3.6,75816,6.139,29.079,33.279,31.502,27.2,24.6,44.8
11.7,5.4,42680,17.438,35.299,29.907,17.356,30.7,30.8,41
9.8,4.5,97484,8.089,22.187,31.774,37.951,26,26.2,36.2
12.6,4.2,40112,21.18,36.289,24.401,18.13,30.1,27.1,41.2
13.1,4.9,46421,20.727,32.053,32.51,14.71,32.4,30.7,38.9
12.9,10.6,38451,14.643,44.795,27.622,12.939,31.4,27.6,50.2
14.3,9.5,36426,19.458,43.42,25.613,11.508,32.8,30.9,47.9
12.9,5.8,45794,17.248,45.593,27.153,10.005,28.1,28.7,43.8
11,6.2,51667,21.922,31.557,32.064,14.457,35.3,34.1,35.7
11.3,4.2,39995,25.479,31.735,28.236,14.549,27.9,25.5,42.4
10.3,3,47258,23.712,24.579,32.585,19.123,28.4,26.1,36
9.5,3.3,50316,19.29,32.909,32.372,15.429,27.9,28.6,36.4
10.7,2.7,55403,15.533,29.185,30.125,25.157,29.2,27.5,42.8
11.6,5.8,37410,24.645,35.649,24.407,15.299,32.7,30.1,37.6
10.2,3.1,55761,25.709,26.333,26.382,21.576,27.5,24.5,37.3
10.8,5.2,52520,15.336,25.172,34.821,24.67,29.4,29.7,36
11.6,5.1,56944,17.272,30.407,33.159,19.163,29.7,26.4,40.4
8.7,13.6,26691,51.479,23.88,15.364,9.277,31.2,28.4,29.2
10.2,4.4,42831,22.86,33.765,26.454,16.92,28.4,27.6,38.7
10.8,3,60577,14.25,36.948,25.095,23.707,27.4,26.4,35.8
12.1,3.9,44225,20.542,40.181,25.734,13.544,27.3,26.9,47.6
10.1,3.6,54760,23.353,28.205,31.598,16.844,26.9,23.9,36.1
10.5,6.1,38790,19.48,37.155,28.546,14.818,28.4,30.4,36.1
10.8,5,61553,14.774,23.679,30.812,30.735,28.8,23.9,33.8
9.4,4.2,48215,13.151,29.919,32.812,24.118,32.3,26.7,32.2
11.2,4.4,41114,23.611,31.79,27.623,16.975,26.9,28.4,49.2
9.2,4.3,38910,30.811,31.084,25.974,12.131,30.1,30.9,35
11.7,4,42876,19.432,31.411,29.281,19.876,27.7,28.1,47.6
10.6,6.3,45324,27.856,29.112,27.881,15.151,30.1,27.4,33.4
11.2,4,48221,16.725,29.518,31.324,22.432,27.2,25.1,33.9
6.8,4.1,70068,11.842,17.014,24.698,46.447,21,16.4,32.7
13.4,6,38973,16.325,40.217,31.278,12.18,31.6,28.9,47.8
12.2,8,43617,15.56,42.816,30.3,11.324,30.5,27.2,43.4
12.1,5.1,49015,16.603,32.778,34.836,15.784,29,30.5,40.5
10.1,3.2,56335,24.628,37.639,27.835,9.898,27.6,24.4,31.9
10.5,5.7,36913,30.7,22.189,32.183,14.928,30.9,26,34.5
9.3,5.7,42104,33.059,25.525,23.952,17.465,27.9,28.9,31.9
11,5.3,49751,17.699,35.094,30.907,16.3,28.2,29.4,43.3
11.3,4.2,53659,16.372,31.709,33.072,18.848,32,29.8,35.9
9.3,5.4,42709,17.441,36.583,26.475,19.501,31.9,26.1,35
11.5,5.1,56407,21.621,30.514,29.121,18.745,35.8,30.3,30.8
10.8,3.6,63809,23.015,34.564,28.323,14.099,31.3,25.4,35.4
12.4,4.6,53157,17.421,31.399,29.133,22.047,30.4,27.3,41.6
7.8,5.1,36718,34.323,25.582,22.64,17.454,31.1,26,28.1
10.8,4.7,46097,21.99,33.77,29.713,14.527,30.6,27.2,37.3
10.8,3.6,47476,19.679,31.296,34.905,14.12,29.3,28.1,39.3
12,4.9,45071,13.979,31.919,31.928,22.174,32.9,28.7,33.9
11.7,4.9,40955,21.99,31.549,30.917,15.545,28.8,28.1,37.4
9.1,12.4,31225,36.879,34.809,19.665,8.647,28.2,23.8,32.1
7.8,4.4,82370,7.122,20.557,32.917,39.403,30.2,17.8,35
10.6,4.2,66045,15.086,35.094,30.523,19.296,32.4,24.9,40.2
9.5,4.4,53312,31.932,28.748,29.008,10.312,29,25.9,33.7
11.3,4.9,57609,15.375,35.541,32.176,16.907,30.6,26,39.1
12.3,6,47260,14.869,33.824,34.17,17.138,29.4,28.6,48.1
9.4,3,57114,28.571,29.228,24.384,17.816,27.8,25.4,34.1
13.2,4.1,52133,18.351,34.304,28.754,18.592,29.8,29,42.3
8.9,5.2,34136,49.674,22.61,19.398,8.319,27.6,23.8,29
9.2,12.2,25507,40.841,27.795,22.233,9.13,28.7,24.1,30.6
7.7,4,49843,8.661,37.209,32.772,21.358,23,26,32.9
8.8,3.9,57875,7.033,32.08,39.505,21.381,31.6,22.4,31.8
5.4,3.2,57422,6.989,21.658,35.03,36.323,23.5,14.7,25.2
10.2,5.1,49743,12.056,27.218,45.245,15.482,26.2,26.2,34.3
9.6,4.2,54784,4.906,40,40.566,14.528,26.3,23.3,53.1
6.8,3.6,77095,4.471,21.22,38.901,35.408,24.7,16.4,29.9
7.6,3.6,56408,12.685,35.974,37.224,14.117,27.1,23.3,30.2
8.9,5.3,54569,8.008,32.718,45.824,13.45,27.6,22.2,34
10.4,8.8,47901,9.254,34.466,36.195,20.085,31.5,19.7,39.8
7.1,6.4,55916,8.479,27.328,37.044,27.149,22,19.5,38.9
6.2,4.5,45581,7.925,24.276,39.531,28.268,23.5,19.3,27.6
9.1,4.1,57820,7.89,36.552,38.662,16.895,28.7,21.6,30
9.4,4.8,48697,5.042,29.952,39.676,25.33,25,20.6,42.8
8.6,3.5,55656,10.335,31.111,38.748,19.806,30.4,23.1,34.7
7.8,3.4,85681,2.134,21.597,38.235,38.034,22.1,15.7,32.2
9.7,7.2,39659,16.99,37.109,25.186,20.715,26.1,24.5,40
8.9,3.9,60008,3.907,36.469,39.219,20.405,27.7,20.7,35
7.2,3.7,68404,10.238,22.673,34.288,32.801,25,17.2,31.5
10.2,7.7,42747,15.836,31.763,34.919,17.482,30.6,22.4,30.7
7.7,4.6,47768,10.807,27.19,42.534,19.469,27.8,22.8,29.8
9,4.5,50909,10.557,31.008,41.931,16.504,29.9,23,33.7
4.3,3.4,94540,5.847,15.54,26.495,52.118,14.6,12,37.3
9.5,4.8,64675,8.361,32.026,38.84,20.773,31.9,20.9,30.3
7.9,3.6,64184,13.189,34.741,37.164,14.906,29.7,23.8,29.6
5.6,3.5,69568,6.377,16.589,38.897,38.138,24.6,15.6,24.5
6.3,3.8,73077,7.726,18.549,36.784,36.941,22.3,14.8,32
7.8,4.4,54876,7.16,24.025,41.225,27.589,24.3,18.5,33.8
9,9.4,43080,7.937,23.924,39.016,29.122,23.8,21.7,38.5
8.3,4.4,62768,9.911,29.291,37.496,23.301,28.2,18.7,31.5
7.6,3.8,59731,7.484,31.958,24.783,35.774,23.6,18.7,42.5
8.5,4.6,51989,9.423,30.277,26.707,33.593,25.6,20.8,45.8
8.4,4.9,48747,9.377,36.357,26.596,27.669,30.5,21.9,42.7
6.2,3,67833,6.127,20.316,24.159,49.398,19.4,15.4,36.3
11.2,6.6,40813,15.736,44.139,24.259,15.865,28.8,25.2,48.2
8.2,3.9,59418,10.298,37.776,28.47,23.456,28.7,24.3,39.7
8.2,4.5,65601,6.301,28.413,30.397,34.889,27.6,20.4,46.7
6.9,5.1,56207,8.194,26.614,28.83,36.361,25.6,19.8,40.4
8.3,3.8,54272,8.273,35.32,26.214,30.192,28.4,22.8,44.4
9.9,6.3,43107,12.921,38.696,26.24,22.143,28.1,26,44.6
10.1,4.7,50569,9.103,34.608,27.094,29.196,30.2,22.1,45.2
8.2,3.9,55803,6.36,28.632,24.547,40.461,23.4,17.1,42.9
7.7,4.1,47074,8.547,30.59,25.598,35.265,23.3,19.3,45.6
8.5,3.6,58123,7.553,31.48,25.79,35.178,25.2,19.7,46.2
15.4,6.7,39040,19.497,40.491,21.677,18.335,36.2,29.3,44.9
6.7,4.5,73132,8.613,17.811,22.043,51.534,22.6,18.2,38.5
11.9,5.9,47037,15.538,38.003,30.171,16.288,35.1,27.1,46.8
12.7,5.3,56172,18.747,36.822,30.356,14.074,30.3,27.3,43.3
11.5,5.4,46497,17.253,34.906,28.962,18.88,32.1,30.7,43.1
12.2,5.7,51431,16.435,35.386,28.629,19.55,31.2,30.2,42.5
4.3,3.3,108635,6.236,8.193,11.906,73.665,18.3,15.3,33.8
12.2,4.7,56784,13.471,38.562,24.646,23.32,34.6,25.6,44
10.6,4.5,47059,12.656,41.24,30.669,15.436,26.6,25.3,49.8
12.1,5.1,55708,11.098,30.597,30.501,27.804,33,24.4,44.9
10.6,6.1,44827,10.823,37.721,35.281,16.175,28.4,22.9,44.3
10.9,4.9,68390,8.401,33.815,30.449,27.336,25.3,23.8,46.1
12.4,8.1,39433,22.72,37.831,27.062,12.387,34.8,25.9,41.6
13.1,10.5,31763,29.973,35.184,24.906,9.937,32.4,31.9,45.3
13.9,6.8,42455,22.476,42.003,23.619,11.902,34.2,34.4,42.3
11,5.4,49935,14.587,33.995,31.052,20.366,33.9,25.5,42.3
11.2,6.2,55423,16.589,37.545,27.079,18.787,31.7,23,39.1
12.7,6.7,40390,19.623,34.906,32.656,12.814,30.5,24.5,45.9
15.3,6,56907,22.738,40.631,23.894,12.736,35,28,47.9
11.6,6.8,38557,20.028,41.117,25.813,13.042,34,29.3,44.1
9.9,5.1,76260,8.568,23.755,29.987,37.69,28.1,21.7,38
10.6,4.4,76753,12.578,28.924,28.511,29.987,26.8,22.6,45.3
10.6,6.3,48221,12.927,46.167,27.953,12.952,27.8,23.1,46.1
10.6,5,67023,16.357,32.268,29.049,22.326,30.6,24.8,38.4
14.7,6.1,42692,20.59,35.701,28.584,15.125,33.9,24.3,43.5
11.6,10.2,32795,26.152,33.985,29.15,10.713,34.5,24,43.5
12.3,6.5,54805,18.871,36.543,27.657,16.929,32.3,25.8,41.4
14.1,6.4,50033,17.879,37.429,28.04,16.652,34.7,27.2,44.3
6.6,4.2,115518,8.282,12.712,18.746,60.26,23.5,16.7,37.4
9.6,4.6,91372,8.549,28.103,29.804,33.543,24.5,24.1,41.5
10.1,4.7,42670,16.534,35.354,30.395,17.717,26.7,27.2,44.7
11,4.4,70005,10.659,26.503,31.832,31.005,29.4,21.1,41.5
11,5.4,52424,14.597,33.418,31.335,20.65,29.2,24.2,44.7
9.6,4.7,69346,11.904,31.155,28.116,28.825,30.1,21.3,39.6
11.2,6.2,51780,14.845,39.258,30.039,15.858,29.6,31.7,43
11.3,4.8,64296,10.172,33.091,34.186,22.551,33.1,24.4,42.9
11.2,4.8,88815,9.435,27.802,26.691,36.071,29.4,20.8,46.6
10.8,7.8,36113,20.793,40.189,28.359,10.659,29.9,29.1,47.9
9.7,4.4,66170,16.513,32.418,26.645,24.424,28.5,26.6,39.9
13.3,6.5,41539,23.418,41.917,26.166,8.499,32,27.8,42
15.6,7.8,39859,20.998,35.198,27.979,15.825,31.8,28.4,45
9.9,4.6,83405,7.382,26.698,29.243,36.677,29,19.7,41.8
9.7,5.1,66524,9.09,22.656,27.439,40.815,28.1,23.3,37.8
15.1,7.7,36703,20.799,33.432,34.207,11.562,32.3,36.9,45.5
12.8,3.9,42837,15.918,39.794,21.873,22.415,27.2,25.1,58.6
12.4,5.3,70982,13.366,27.267,31.997,27.369,32.2,23.5,44.5
10.7,4.9,84035,6.134,19.528,26.569,47.768,25.9,20.2,45.2
12.5,5.8,52115,14.526,41.143,25.108,19.223,32.9,27.9,45.5
9.9,5.4,80664,7.153,26.967,31.42,34.46,28.7,20.8,36.7
10.2,5.2,68053,11.656,38.117,31.617,18.609,25.7,27.1,40.3
14.7,7.7,44941,10.697,30.768,28.79,29.745,31.1,27.1,55.3
13.6,8.2,32466,24.571,34.687,29.109,11.633,32.1,35.7,42.4
6.5,4.3,134609,6.534,13.192,21.434,58.84,21.5,17.5,35.1
11.8,5.1,52671,16.359,35.904,25.812,21.925,30.7,29.2,43.7
12.9,5.9,38313,24.236,35.542,28.466,11.756,29.1,27.5,44.4
11.3,4.1,56774,14.155,35.888,24.312,25.645,27.2,24.2,45.1
11.7,4.7,59439,8.541,33.678,31.199,26.582,28.6,22.8,50.7
15.6,7.7,45827,20.054,32.797,30.018,17.131,30.7,26.5,46.9
12,5.1,49840,11.409,32.417,32.803,23.372,25.7,26,51.5
7,5.1,51428,8.66,22.063,23.264,46.013,23.5,21.8,27
12.1,4.9,54188,13.636,34.043,22.268,30.053,29.2,23.7,48.1
10.3,4.5,84486,8.231,33.027,32.784,25.958,28.9,23,43.3
13.9,7.6,39348,20.711,32.103,25.705,21.481,36.1,28.4,48
15.4,7.1,52957,10.349,31.212,31.378,27.06,28,27.4,54.7
14.5,5.4,40514,25.077,36.549,23.134,15.241,34.7,27,41.9
11.8,5.3,64656,10.626,33.834,29.602,25.937,28.4,25,42.6
10.6,8.1,45834,20.751,44.129,22.219,12.9,26,25.5,44
12.4,6.7,38539,20.349,35.255,30.795,13.6,28.5,32.3,46.9
14.2,6.4,46192,17.761,36.076,31.541,14.623,33.7,31.1,45
10.8,4.6,78047,9.435,29.973,32.095,28.497,29.6,20.8,42.9
12.3,7.7,41072,16.949,34.585,25.262,23.203,33.6,23.8,30.9
11.7,6.3,66775,11.51,32.96,33.468,22.062,31.7,25.2,37.2
8.9,4.9,97549,10.972,21.253,28.324,39.451,28.8,18.2,33.7
14.6,6.1,49554,15.872,33.912,31.999,18.216,31.1,27.4,44.8
11.5,4.8,65278,12.811,26.516,28.252,32.421,29.6,24.1,49.3
12.4,5.5,45403,19.434,40.949,26.187,13.43,28.5,23.6,44
12.1,4.6,62306,8.357,25.784,31.767,34.092,27,26.6,43.4
